,longitude,latitude,depth,county,prefmag,geo_region,well_distance,rup_area,radius,wells_qty
4673,-97.48015,35.76898,5.193,LOGAN,2.1,7,2.779410647,0.03,0.41,0
4674,-97.89671,36.84519,5,GRANT,2.4,7,4.843581906,0.05,0.56,0
4675,-97.89912,36.84457,5,GRANT,3.1,7,4.997855487,0.21,1.26,0
4676,-96.72095,36.19665,5.266,PAWNEE,3,3,0.877292129,0.17,1.15,0
4677,-97.72879,36.79936,5,GRANT,2.1,7,2.929809955,0.03,0.4,0
4678,-97.89778,36.84383,5,GRANT,2.5,7,5.02088178,0.06,0.63,0
4679,-97.26982,36.26006,5,NOBLE,2.5,7,2.366021867,0.06,0.63,0
4680,-98.25527,36.65616,3.822,ALFALFA,2.2,7,0.995534265,0.03,0.39,0
4681,-97.51671,36.05703,5,LOGAN,2.2,7,2.69088546,0.03,0.45,0
4682,-97.51302,36.05507,4.129,LOGAN,2.1,7,2.572167163,0.03,0.36,0
4683,-97.43359,36.11953,5.836,LOGAN,2.9,7,1.568441327,0.14,1.08,0
4684,-97.26399,36.25687,4.983,NOBLE,2.1,7,2.105812834,0.03,0.4,0
4685,-97.89353,36.84785,5,GRANT,2.7,7,4.459010339,0.09,0.79,0
4686,-97.28012,36.39527,2.738,NOBLE,2.8,7,1.553744193,0.11,0.66,0
4687,-97.57868,36.75592,4.356,GRANT,2.6,7,4.128303196,0.08,0.66,0
4688,-97.3949,36.17942,5.513,NOBLE,2.1,7,1.209115022,0.03,0.42,1
4689,-97.71832,36.82246,5,GRANT,2.5,7,3.383355877,0.06,0.63,0
4690,-97.53017,36.31554,5,GARFIELD,1.6,9,3.661224512,0.01,0.22,0
4691,-97.53123,36.32721,5.429,GARFIELD,2.9,7,2.875818296,0.14,1.04,0
4692,-97.70787,36.81799,5,GRANT,2.2,7,4.439119603,0.03,0.45,0
4693,-97.34112,35.84039,4.019,LOGAN,2.3,7,8.598949124,0.04,0.45,0
4694,-97.89413,36.84773,4.622,GRANT,2.2,7,4.492127585,0.03,0.43,0
4695,-96.92822,36.16743,6.884,PAYNE,2,3,1.163398755,0.02,0.42,0
4696,-97.89661,36.84431,4.761,GRANT,2.2,7,4.92937052,0.03,0.44,0
4697,-97.89564,36.84994,4.031,GRANT,1.9,7,4.324615652,0.02,0.28,0
4698,-97.27814,36.18169,3.708,NOBLE,2.2,7,1.769414113,0.03,0.38,1
4699,-97.48714,35.76957,5.27,LOGAN,1.8,7,2.590506303,0.01,0.29,0
4700,-98.30237,36.84876,2.324,ALFALFA,2.5,9,1.315846905,0.06,0.43,0
4701,-97.38981,35.73463,6.305,LOGAN,2.3,7,8.66381412,0.04,0.56,0
4702,-98.21688,36.53162,5,ALFALFA,2,7,2.528974434,0.02,0.35,0
4703,-97.70823,36.61802,5,GRANT,2.4,7,0.841308886,0.05,0.56,1
4704,-97.34635,36.06726,5,PAYNE,1.7,7,2.768035054,0.01,0.25,0
4705,-97.48401,36.15131,5.464,LOGAN,2.5,7,2.662416085,0.06,0.66,0
4706,-97.85078,36.85017,5.407,GRANT,2.4,7,2.021027625,0.05,0.58,0
4707,-98.12302,36.7946,4.775,ALFALFA,1.7,9,2.558833438,0.01,0.25,0
4708,-97.73013,36.93577,4.992,GRANT,1.8,7,2.255242498,0.01,0.28,0
4709,-98.10928,36.80032,5.512,GRANT,2,9,1.410311614,0.02,0.37,0
4710,-98.95452,36.41799,6.604,MAJOR,2.7,7,1.625112135,0.09,0.91,0
4711,-98.94428,36.41689,5,MAJOR,2.7,7,1.084100682,0.09,0.79,0
4712,-97.81018,36.67229,6.484,GRANT,2.6,7,3.277272916,0.08,0.81,0
4713,-97.81221,36.67382,6.475,GRANT,2.5,7,3.525505252,0.06,0.72,0
4714,-97.57374,36.75671,5.134,GRANT,2.5,7,4.225537527,0.06,0.64,0
4715,-97.8961,36.84636,5.469,GRANT,3.3,7,4.70252282,0.33,1.66,0
4716,-97.15497,36.3989,7.955,NOBLE,2.2,7,4.868440811,0.03,0.56,0
4717,-97.91713,36.71496,6.166,GRANT,2.3,9,1.790221371,0.04,0.56,0
4718,-98.24345,36.87909,4.459,ALFALFA,3,9,3.394728632,0.17,1.06,0
4719,-97.5591,36.76074,9.63,GRANT,1.8,7,4.608594051,0.01,0.39,0
4720,-97.56876,36.76012,5.186,GRANT,2.5,7,4.12595329,0.06,0.64,0
4721,-97.43678,36.11517,6.024,LOGAN,2.1,7,1.923449398,0.03,0.44,0
4722,-97.37543,35.97234,4.501,LOGAN,2.5,7,1.732957456,0.06,0.6,0
4723,-97.56182,36.75777,6.812,GRANT,2.8,7,4.707044888,0.11,1.04,0
4724,-96.82794,36.14327,7.086,PAYNE,2.3,3,2.921577711,0.04,0.6,0
4725,-97.56653,36.75563,5,GRANT,2.5,7,4.651713134,0.06,0.63,0
4726,-97.57281,36.7576,5.806,GRANT,2.7,7,4.176143435,0.09,0.85,0
4727,-97.57579,36.75882,5.243,GRANT,2.2,7,3.933888746,0.03,0.46,0
4728,-97.66608,36.61156,5.614,GRANT,2.1,7,4.56294434,0.03,0.42,0
4729,-96.83095,36.13865,6.354,PAYNE,2,3,2.361870705,0.02,0.4,0
4730,-97.8756,36.83643,5.04,GRANT,2.7,7,4.414314386,0.09,0.8,0
4731,-97.43542,36.11818,5.784,LOGAN,3.1,7,1.638154981,0.21,1.35,0
4732,-97.56709,36.75457,3.307,GRANT,2.6,7,4.72431577,0.08,0.58,0
4733,-97.88192,36.83561,4.595,GRANT,2.7,7,4.846908661,0.09,0.76,0
4734,-97.04055,36.42031,4.758,NOBLE,2.6,9,3.982260269,0.08,0.69,0
4735,-97.5654,36.75589,5.057,GRANT,2.3,7,4.683735327,0.04,0.5,0
4736,-97.03172,36.26341,8.195,NOBLE,2.7,9,3.564698956,0.09,1.02,0
4737,-97.85548,36.83328,5.995,GRANT,2.1,7,3.946913566,0.03,0.44,0
4738,-97.4565,35.77394,4.733,LOGAN,2.2,7,3.645041369,0.03,0.43,0
4739,-97.57644,36.76013,5.421,GRANT,1.9,7,3.77741312,0.02,0.33,0
4740,-97.1119,36.35012,5,NOBLE,2,7,4.846828592,0.02,0.35,0
4741,-97.89417,36.85343,4.317,GRANT,2.7,7,3.918505489,0.09,0.74,0
4743,-97.55841,36.75666,7.163,GRANT,2.7,7,4.764556176,0.09,0.95,0
4744,-98.04686,36.65428,6.044,GRANT,2,7,3.615764986,0.02,0.39,0
4745,-97.28902,36.42184,6.174,NOBLE,2.3,7,1.960092683,0.04,0.56,0
4746,-99.03629,36.50963,7.305,WOODWARD,2.5,7,4.010793318,0.06,0.76,0
4747,-97.77341,36.63998,6.197,GRANT,3.5,9,1.593655523,0.5,2.22,1
4748,-96.99197,36.11193,5.746,PAYNE,2.9,3,0.418464585,0.14,1.07,2
4749,-97.77118,36.63749,6.09,GRANT,3,9,1.933787345,0.17,1.24,1
4750,-98.02226,36.97461,3.312,GRANT,1.8,7,6.398791451,0.01,0.23,0
4751,-97.57355,36.7576,5.333,GRANT,2.2,7,4.145153415,0.03,0.46,0
4752,-97.72667,36.45531,4.019,GARFIELD,2.2,7,2.075852299,0.03,0.4,0
4753,-97.42178,35.8174,4.698,LOGAN,2.3,7,1.295697668,0.04,0.49,1
4754,-97.64838,36.59469,4.483,GRANT,3.1,7,4.342809228,0.21,1.19,0
4755,-97.43769,36.11964,6.21,LOGAN,2.9,7,1.420981969,0.14,1.11,0
4756,-97.39103,35.73582,6.421,LOGAN,1.5,7,8.499290742,0.01,0.23,0
4757,-97.57726,36.76011,6.558,GRANT,2.6,7,3.747807778,0.08,0.81,0
4758,-97.88003,36.8368,4.322,GRANT,2.5,7,4.635697846,0.06,0.59,0
4759,-97.8662,36.83681,5.295,GRANT,2.2,7,3.920011862,0.03,0.46,0
4760,-97.66338,36.90328,5.224,GRANT,2.9,9,2.137890535,0.14,1.02,0
4761,-97.86687,36.82911,5,GRANT,3.4,7,4.715687038,0.4,1.78,0
4762,-97.26232,35.49471,6.846,OKLAHOMA,3,9,3.677851859,0.17,1.31,0
4763,-97.86002,36.82252,5.313,GRANT,2.3,7,5.207057608,0.04,0.52,0
4764,-97.70879,36.82125,6.481,GRANT,2.1,7,4.202036301,0.03,0.45,0
4765,-97.86806,36.8283,4.912,GRANT,2.5,7,4.84166221,0.06,0.62,0
4766,-98.01786,36.97329,2.46,GRANT,1.9,9,5.992481439,0.02,0.22,0
4767,-97.42566,36.10464,5.536,LOGAN,2.1,7,1.915175211,0.03,0.42,0
4768,-97.43327,36.11947,7.29,LOGAN,2.9,7,1.588004177,0.14,1.21,0
4769,-97.43607,36.12124,7.553,LOGAN,2.2,7,1.300123933,0.03,0.55,0
4770,-98.0332,36.71226,5.63,GRANT,2.7,9,7.287121307,0.09,0.84,0
4771,-97.86198,36.83042,4.885,GRANT,2.2,7,4.417620678,0.03,0.44,0
4772,-97.38971,35.73486,6.014,LOGAN,2.4,7,8.643672833,0.05,0.62,0
4773,-97.39248,35.73934,6.804,LOGAN,1.6,7,8.087069089,0.01,0.26,0
4774,-97.85288,36.85971,2.543,GRANT,2,7,1.126220407,0.02,0.25,0
4775,-97.57726,36.76316,5.926,GRANT,2.4,7,3.443364732,0.05,0.61,0
4776,-97.91312,36.64769,5.968,GRANT,2.3,7,6.305073572,0.04,0.55,0
4777,-97.99592,36.94826,5.034,GRANT,2.2,7,3.04302281,0.03,0.45,0
4778,-97.55705,36.75002,5.12,GRANT,2.2,7,4.68622365,0.03,0.45,0
4779,-97.15353,36.20715,5.754,NOBLE,1.7,7,6.481052106,0.01,0.27,0
4780,-97.57927,36.75821,5.312,GRANT,2.2,7,3.87150094,0.03,0.46,0
4781,-97.5285,36.32767,4.766,GARFIELD,2.5,7,3.084196565,0.06,0.62,0
4783,-97.52894,36.32699,7.374,GARFIELD,3.4,7,3.074859919,0.4,2.16,0
4784,-97.24747,36.11802,3.956,PAYNE,3,7,5.061658875,0.17,1,0
4785,-97.52876,36.32616,7.396,GARFIELD,2.5,7,3.125513725,0.06,0.77,0
4786,-97.4327,35.81563,6.169,LOGAN,3.5,7,1.154251001,0.5,2.21,1
4787,-97.81381,36.6064,5.628,GRANT,2,9,2.321824417,0.02,0.38,0
4788,-97.65504,36.59667,3.788,GRANT,2.7,7,3.959420246,0.09,0.69,0
4789,-98.2596,36.85655,3.899,ALFALFA,2,9,3.232558051,0.02,0.31,0
4790,-97.52776,36.32635,6.869,GARFIELD,3,7,3.199799195,0.17,1.31,0
4791,-98.29101,36.70358,5.755,ALFALFA,2.3,9,2.601891793,0.04,0.54,0
4792,-97.07722,36.01589,5.55,PAYNE,2.4,7,1.552600013,0.05,0.59,0
4794,-97.26984,35.87586,6.313,LOGAN,1.8,7,7.794767366,0.01,0.32,0
4795,-96.94999,36.36937,9.512,PAWNEE,2.6,9,3.301749769,0.08,0.98,0
4796,-97.52099,36.32845,5,GARFIELD,2.4,9,3.698435441,0.05,0.56,0
4798,-97.24992,36.11754,3.57,PAYNE,2.8,7,4.993269138,0.11,0.75,0
4799,-96.86951,36.30079,5,PAWNEE,2.3,3,1.911612386,0.04,0.5,0
4800,-97.43947,35.81843,5,LOGAN,2.7,7,1.760540098,0.09,0.79,1
4801,-97.69569,36.90044,5,GRANT,2.2,7,3.524040129,0.03,0.45,0
4802,-97.35407,36.36493,5.347,NOBLE,2.1,7,1.490232287,0.03,0.41,0
4803,-97.43635,35.81675,5,LOGAN,2.9,7,1.437702248,0.14,1,1
4804,-97.84862,36.85832,3.655,GRANT,2.6,7,1.094782463,0.08,0.6,0
4805,-96.51062,35.43334,3.464,OKFUSKEE,2.1,9,2.352700198,0.03,0.33,0
4806,-97.84594,36.85458,3.901,GRANT,2.7,7,1.470454926,0.09,0.7,0
4807,-97.84224,36.85643,3.847,GRANT,2.5,7,1.29136251,0.06,0.55,0
4808,-97.84311,36.85668,3.896,GRANT,2.5,7,1.250015545,0.06,0.56,0
4809,-97.43526,36.11739,6.692,LOGAN,2.5,7,1.725673933,0.06,0.73,0
4810,-97.72944,36.93979,5,GRANT,1.6,7,1.837664929,0.01,0.22,0
4811,-97.42509,36.11953,5.094,LOGAN,2.8,7,1.391885384,0.11,0.9,0
4812,-97.63049,36.59737,5.436,GRANT,2.3,7,3.979719311,0.04,0.52,0
4813,-98.33379,36.8676,5,ALFALFA,2.3,9,1.800457474,0.04,0.5,0
4814,-97.43979,36.28885,7.718,NOBLE,2.5,7,2.268259042,0.06,0.78,0
4815,-97.31114,36.11938,4.935,PAYNE,2,7,3.414426045,0.02,0.35,0
4816,-97.22218,36.07649,4.155,PAYNE,2.7,7,2.683453648,0.09,0.72,0
4817,-97.21901,36.07518,4.773,PAYNE,2.5,7,2.434728282,0.06,0.62,0
4818,-97.71894,36.82291,5,GRANT,2,7,3.310817555,0.02,0.35,0
4819,-97.42944,35.8232,5,LOGAN,1.5,7,1.878707753,0.01,0.2,0
4820,-97.69353,36.8158,5,GRANT,2.4,7,3.169519222,0.05,0.56,0
4821,-97.72181,36.82191,5.932,GRANT,2.4,7,3.147350679,0.05,0.61,0
4822,-97.72076,36.82255,4.161,GRANT,2.8,7,3.189644889,0.11,0.81,0
4823,-97.68438,36.59996,6.044,GRANT,2.7,7,2.760607491,0.09,0.87,0
4825,-97.71209,36.81633,3.902,GRANT,2.6,7,4.212148648,0.08,0.62,0
4826,-97.72348,36.82164,6.538,GRANT,2.4,7,3.040062086,0.05,0.64,0
4827,-97.63911,36.63983,5.324,GRANT,2.1,9,6.886923385,0.03,0.41,0
4828,-96.76665,35.94851,3.705,PAYNE,2.8,3,2.717157018,0.11,0.77,0
4829,-97.5328,36.32484,6.963,GARFIELD,2.8,9,2.865472978,0.11,1.05,0
4831,-97.42989,35.81767,5.609,LOGAN,2.9,7,1.279488534,0.14,1.06,1
4832,-97.86374,36.80922,5.575,GRANT,3.5,7,6.723546705,0.5,2.1,0
4833,-97.60105,36.82659,6.423,GRANT,2.4,7,4.041832958,0.05,0.64,0
4834,-98.23485,36.88914,6.209,ALFALFA,2.7,9,2.105810362,0.09,0.88,0
4835,-97.37222,35.96286,5,LOGAN,2.1,7,0.940225312,0.03,0.4,0
4836,-97.84441,36.85765,4.038,GRANT,2.8,7,1.129898845,0.11,0.8,0
4837,-97.71111,36.82067,6.886,GRANT,2.6,7,4.044389878,0.08,0.83,0
4838,-97.70717,36.81998,6.755,GRANT,2.9,7,4.393053514,0.14,1.16,0
4839,-97.424,35.8174,5.453,LOGAN,2.9,7,1.241199859,0.14,1.04,1
4840,-97.71051,36.81705,5.37,GRANT,3,7,4.28801506,0.17,1.16,0
4841,-97.57825,36.75728,5.294,GRANT,2.3,7,4.001334801,0.04,0.52,0
4842,-97.70352,36.81258,5,GRANT,2.4,7,3.994400625,0.05,0.56,0
4843,-97.41901,35.81529,5.314,LOGAN,3.3,7,1.2031361,0.33,1.63,1
4844,-97.41847,35.81356,5.522,LOGAN,2.5,7,1.084702992,0.06,0.66,1
4845,-97.70543,36.68032,5.083,GRANT,2.7,9,5.406740245,0.09,0.8,0
4846,-97.41181,35.80576,4.854,LOGAN,2.2,7,1.347579432,0.03,0.44,1
4847,-97.31008,36.11462,4.272,PAYNE,3.1,7,3.649428436,0.21,1.16,0
4848,-97.43031,35.81727,5.551,LOGAN,3,7,1.245484156,0.17,1.18,1
4849,-97.37917,35.67409,6.452,OKLAHOMA,2.9,7,9.456340585,0.14,1.13,0
4850,-97.80651,36.59028,6.275,GARFIELD,2.8,9,1.55157739,0.11,1,0
4851,-97.38425,35.67409,6.787,OKLAHOMA,1.9,9,8.99713459,0.02,0.37,0
4852,-97.8084,36.58857,6.198,GARFIELD,3.1,9,1.781287195,0.21,1.4,0
4853,-97.37968,35.67395,6.101,OKLAHOMA,2.5,9,9.40982535,0.06,0.7,0
4854,-96.72592,36.19395,4.673,PAWNEE,2.6,3,1.31858693,0.08,0.68,0
4855,-97.67697,36.64231,5.491,GRANT,2.7,9,4.19593767,0.09,0.83,0
4856,-97.68015,36.64258,6.192,GRANT,2.7,9,3.977990041,0.09,0.88,0
4857,-97.02744,36.42363,5.744,PAWNEE,2.7,3,4.456093344,0.09,0.85,0
4858,-98.23711,36.66529,5.504,ALFALFA,2,7,0.983709914,0.02,0.37,0
4859,-97.53468,36.20961,5,GARFIELD,2.6,7,3.527924436,0.08,0.71,0
4860,-96.83495,36.14137,5.216,PAYNE,2.2,3,2.627064287,0.03,0.46,0
4861,-97.6802,36.64257,6.759,GRANT,1.9,9,3.973709242,0.02,0.37,0
4862,-97.41206,35.82128,5.679,LOGAN,2.1,7,2.113662575,0.03,0.42,0
4863,-98.64838,36.71774,5,WOODS,2.6,7,3.04886972,0.08,0.71,0
4864,-98.66491,36.70032,0.545,WOODS,2.2,7,1.512972215,0.03,0.15,0
4865,-97.67883,36.63985,6.54,GRANT,2,9,3.910070946,0.02,0.41,0
4866,-97.64216,36.7376,5.243,GRANT,2.2,9,7.096941428,0.03,0.46,0
4867,-97.71101,36.8192,4.853,GRANT,3,7,4.12903166,0.17,1.1,0
4868,-97.55678,36.75386,4.512,GRANT,2,7,4.734961739,0.02,0.34,0
4869,-96.94595,36.27413,3.753,NOBLE,1.7,3,5.088329482,0.01,0.22,0
4870,-98.24349,36.67945,3.384,ALFALFA,1.9,9,1.903670695,0.02,0.26,0
4871,-97.98098,36.62856,5.846,GRANT,3,7,0.939142542,0.17,1.21,1
4872,-97.3763,35.67442,6.37,OKLAHOMA,2,7,9.716822188,0.02,0.4,0
4873,-97.60698,36.82159,2.995,GRANT,2.1,7,3.609191893,0.03,0.31,0
4874,-97.0676,35.9992,4.382,PAYNE,2,9,2.402428728,0.02,0.33,0
4875,-97.55781,36.75317,4.691,GRANT,2.2,7,4.809219734,0.03,0.43,0
4876,-97.6964,36.68813,5.231,GRANT,2.1,9,6.569096521,0.03,0.41,0
4877,-97.4061,35.8211,0.121,LOGAN,2.2,7,2.472750922,0.03,0.07,0
4878,-97.41452,35.82752,5.35,LOGAN,2,7,2.588911716,0.02,0.37,0
4879,-98.29014,36.70475,5.789,ALFALFA,1.8,9,2.640781905,0.01,0.3,0
4880,-97.56895,36.75475,3.985,GRANT,2.2,7,4.621472211,0.03,0.4,0
4881,-97.37591,35.67215,6.055,OKLAHOMA,2.1,9,9.747740341,0.03,0.44,0
4882,-97.78902,36.52803,5,GARFIELD,2.3,7,3.587815724,0.04,0.5,0
4883,-98.33622,36.87061,5,ALFALFA,2.8,9,1.519396641,0.11,0.89,0
4884,-97.69451,36.67943,3.398,GRANT,1.5,9,6.185507649,0.01,0.16,0
4885,-97.6973,36.68401,4.51,GRANT,2.2,9,6.237844475,0.03,0.42,0
4886,-97.18177,35.97398,5.994,PAYNE,2.1,9,1.925083099,0.03,0.44,0
4887,-97.37752,35.672,6.492,OKLAHOMA,2.2,9,9.602088862,0.03,0.51,0
4888,-98.10606,36.74261,5.474,GRANT,1.8,7,4.15594896,0.01,0.29,0
4889,-97.73087,36.79157,6.031,GRANT,1.9,7,2.752937826,0.02,0.35,0
4890,-97.37963,35.67486,6.403,OKLAHOMA,1.8,7,9.41748941,0.01,0.32,0
4891,-97.37434,35.96049,4.584,LOGAN,2.1,7,1.115905474,0.03,0.38,0
4892,-97.98695,36.82223,6.878,GRANT,2.5,9,4.273350087,0.06,0.74,0
4893,-97.97292,36.83775,7.471,GRANT,1.7,7,6.377956882,0.01,0.31,0
4894,-97.58105,36.33491,5.427,GARFIELD,2.2,7,1.724817687,0.03,0.46,0
4895,-96.24306,34.81767,2.975,HUGHES,2.3,3,1.954745793,0.04,0.39,0
4896,-97.9906,36.81705,6.278,GRANT,2.4,9,3.648665099,0.05,0.63,0
4897,-97.55143,36.7547,4.705,GRANT,2.6,7,4.293171038,0.08,0.69,0
4898,-97.88435,36.84354,4.981,GRANT,2.1,7,4.405598811,0.03,0.4,0
4899,-97.86525,36.82791,4.986,GRANT,2.6,7,4.782319066,0.08,0.71,0
4900,-97.17926,35.97341,6.516,PAYNE,2.5,9,2.10100065,0.06,0.72,0
4901,-97.6866,36.64204,7.079,GRANT,2,7,3.486004704,0.02,0.42,0
4902,-97.88097,36.84574,5.861,GRANT,1.9,7,4.017588668,0.02,0.34,0
4903,-97.08261,36.33344,3.948,NOBLE,2.1,7,6.390322944,0.03,0.35,0
4904,-98.2136,36.85079,4.966,ALFALFA,2.1,9,3.773878681,0.03,0.4,0
4905,-97.55869,35.739,6.735,LOGAN,2.4,7,0.968747257,0.05,0.65,0
4906,-97.60449,36.82652,4.901,GRANT,2.1,7,4.032106348,0.03,0.39,0
4907,-97.37591,35.96737,4.5,LOGAN,1.7,7,1.429864992,0.01,0.24,0
4908,-97.58075,36.75605,5.049,GRANT,2.4,7,4.052790116,0.05,0.56,0
4909,-97.86324,36.83664,3.779,GRANT,1.8,7,3.8187403,0.01,0.24,0
4910,-97.1236,36.21417,6.387,PAYNE,2.1,7,6.380197779,0.03,0.45,0
4911,-97.43404,35.80996,5.719,LOGAN,2.7,7,0.767332267,0.09,0.85,1
4912,-97.4372,36.28783,8.287,NOBLE,2,7,2.13979094,0.02,0.46,0
4913,-97.07388,36.3352,6.924,NOBLE,2.1,7,5.879823598,0.03,0.47,0
4914,-97.92751,36.71643,5.009,GRANT,2.6,9,1.499140745,0.08,0.71,0
4915,-96.82404,35.8172,5.563,LINCOLN,2,3,3.325619924,0.02,0.37,0
4916,-97.7076,36.82126,5.472,GRANT,2.5,7,4.297974669,0.06,0.66,0
4917,-97.57793,36.75517,5.096,GRANT,2.2,7,4.230210924,0.03,0.45,0
4919,-97.57005,36.75908,4.757,GRANT,2.3,7,4.158789632,0.04,0.49,0
4920,-97.56281,36.07961,4.326,LOGAN,2,9,1.865701958,0.02,0.33,0
4921,-97.37617,35.67289,5.773,OKLAHOMA,2.3,9,9.724923319,0.04,0.54,0
4922,-97.76537,36.60128,5,GRANT,3,7,1.197071916,0.17,1.12,0
4924,-97.75851,36.5934,1.335,GRANT,2.4,7,0.142073034,0.05,0.29,3
4925,-97.76038,36.59946,5,GRANT,2.5,7,0.794704752,0.06,0.63,0
4926,-97.75795,36.5933,5.156,GRANT,1.8,7,0.09318067,0.01,0.29,4
4927,-97.57206,36.75892,3.804,GRANT,2,7,4.080744726,0.02,0.31,0
4928,-97.37882,35.67269,6.265,OKLAHOMA,3.3,9,9.485035968,0.33,1.77,0
4929,-97.57609,36.76052,3.964,GRANT,2.1,7,3.752470936,0.03,0.35,0
4930,-97.62118,36.5964,2.864,GRANT,2,7,3.728701254,0.02,0.27,0
4931,-97.60452,36.60305,3.45,GRANT,2.6,7,3.025555718,0.08,0.59,0
4932,-97.1056,36.00183,3.314,PAYNE,2.1,7,1.495336154,0.03,0.32,0
4933,-97.62563,36.59932,5.698,GRANT,2.4,7,4.097518122,0.05,0.6,0
4934,-98.20605,36.48906,6.222,ALFALFA,2.2,7,2.612914797,0.03,0.5,0
4935,-97.92387,36.7158,5,GRANT,2.7,9,1.531621058,0.09,0.79,0
4936,-97.37531,35.67296,6.325,OKLAHOMA,2.2,7,9.802789179,0.03,0.5,0
4937,-98.77823,36.49224,5,WOODS,2.5,9,0.858887895,0.06,0.63,1
4938,-97.88233,36.83241,3.858,GRANT,2.5,7,5.139162701,0.06,0.55,0
4939,-97.57345,36.75688,6.136,GRANT,2.7,7,4.220413853,0.09,0.88,0
4940,-97.5685,36.27131,4.915,GARFIELD,2.6,7,2.767760821,0.08,0.7,0
4941,-97.79443,36.81709,4.661,GRANT,2.2,7,2.467032213,0.03,0.43,0
4942,-97.37437,35.6716,6.433,OKLAHOMA,2.5,7,9.886942419,0.06,0.71,0
4943,-97.92493,36.71462,5,GRANT,2.4,9,1.373527384,0.05,0.56,0
4944,-97.53066,36.32706,6.505,GARFIELD,2.3,7,2.929392502,0.04,0.57,0
4945,-97.57973,36.75946,3.773,GRANT,1.9,7,3.726990575,0.02,0.27,0
4946,-97.52319,36.32677,6.605,GARFIELD,2.9,7,3.566130343,0.14,1.15,0
4947,-97.3573,36.05864,5.716,LOGAN,2.5,7,3.278076888,0.06,0.67,0
4948,-99.08341,36.49548,7.423,WOODWARD,3.3,7,1.591457251,0.33,1.93,0
4949,-97.58074,36.75489,5.672,GRANT,2.4,7,4.175795688,0.05,0.6,0
4950,-97.31178,35.87235,6.574,LOGAN,2.3,7,10.67361325,0.04,0.57,0
4951,-97.36304,36.06231,5.463,LOGAN,2.6,7,2.813547239,0.08,0.74,0
4952,-97.3662,35.80051,5.886,LOGAN,1.6,7,5.50325535,0.01,0.24,0
4953,-97.57986,36.75687,6.343,GRANT,1.6,7,3.992575932,0.01,0.25,0
4954,-97.42618,36.11893,5.653,LOGAN,1.9,7,1.472715829,0.02,0.34,0
4955,-99.04181,36.51089,3.898,WOODWARD,2.3,7,4.307391785,0.04,0.44,0
4956,-97.67295,36.9402,3.646,GRANT,1.7,7,5.824272819,0.01,0.21,0
4957,-97.85777,36.82781,4.886,GRANT,1.7,7,4.586851678,0.01,0.25,0
4958,-97.67376,36.94151,3.923,GRANT,1.6,7,5.713743672,0.01,0.2,0
4959,-97.67335,36.94062,1.903,GRANT,1.7,7,5.776613288,0.01,0.15,0
4960,-97.72932,36.92832,6.522,GRANT,2.1,7,2.237039045,0.03,0.45,0
4961,-97.10172,36.35702,5,NOBLE,2.6,7,3.982648562,0.08,0.71,0
4962,-97.75726,36.59623,5.582,GRANT,2.2,7,0.379017168,0.03,0.47,2
4963,-97.37651,35.67392,6.377,OKLAHOMA,2.1,7,9.696315125,0.03,0.45,0
4964,-99.01855,36.51985,3.538,WOODWARD,2.4,7,2.079847924,0.05,0.47,0
4965,-97.37701,35.67413,6.257,OKLAHOMA,2.8,7,9.651718434,0.11,1,0
4966,-97.64857,36.86498,2.898,GRANT,2.5,9,2.38415012,0.06,0.48,0
4967,-97.57368,36.75819,6.162,GRANT,2.8,7,4.081628574,0.11,0.99,0
4968,-98.0262,36.75115,6.249,GRANT,2.4,9,3.48137012,0.05,0.63,0
4969,-98.02736,36.7533,5.309,GRANT,1.9,9,3.426495124,0.02,0.33,0
4970,-97.4312,35.81823,5.118,LOGAN,2.6,7,1.370509316,0.08,0.72,1
4971,-97.67854,36.94,4.472,GRANT,2.3,7,5.3580434,0.04,0.47,0
4972,-97.3788,35.67096,7.103,OKLAHOMA,3.5,9,9.486743916,0.5,2.38,0
4973,-97.38078,35.67577,6.193,OKLAHOMA,2.1,7,9.317846167,0.03,0.44,0
4974,-97.72338,36.8234,5.004,GRANT,2.8,7,2.94079267,0.11,0.89,0
4975,-97.66853,36.90445,5.944,GRANT,2.1,7,2.341902381,0.03,0.43,0
4976,-97.25911,36.17502,4.525,NOBLE,2.5,7,1.956815968,0.06,0.6,1
4977,-97.26372,36.17216,4.035,NOBLE,2.4,7,2.155789399,0.05,0.5,0
4978,-97.57858,36.75407,4.582,GRANT,1.9,7,4.324516851,0.02,0.3,0
4979,-97.38139,35.67549,6.403,OKLAHOMA,2,9,9.261305153,0.02,0.4,0
4980,-97.69033,36.89986,5.222,GRANT,2.1,7,3.087773872,0.03,0.41,0
4981,-97.43589,35.80812,5.554,LOGAN,2.4,7,0.848806527,0.05,0.59,1
4982,-97.26405,36.17666,4.973,NOBLE,3,7,1.757675551,0.17,1.12,1
4983,-97.26695,36.17627,5.051,NOBLE,2.3,7,1.825097477,0.04,0.5,1
4984,-97.86658,36.61793,5.879,GRANT,2.8,7,3.893207312,0.11,0.97,0
4985,-97.27101,36.17727,5,NOBLE,2,7,1.814524789,0.02,0.35,1
4986,-97.67611,36.63721,6.416,GRANT,2.4,7,3.985472543,0.05,0.64,0
4987,-97.3373,36.10545,8.012,PAYNE,1.7,7,2.450975351,0.01,0.32,0
4988,-97.62688,36.73364,4.889,GRANT,1.9,7,6.945116248,0.02,0.31,0
